"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"6469",0,0,0.952722239955486,1.64393939393939,21,0.404327243342652,"-","GO:0061117","negative regulation of heart growth"
"6470",0,0,0.952574987677286,1.64393939393939,21,0.404327243342652,"-","GO:0008053","mitochondrial fusion"
"6471",0,0,0.95242778091053,1.64393939393939,21,0.404327243342652,"-","GO:0002716","negative regulation of natural killer cell mediated immunity"
"6472",17,1.1997861343789,0.952291049885749,14.1691919191919,181,0.40433167190583,"+","GO:0051648","vesicle localization"
"6473",5,1.38849929873773,0.95490961260875,3.6010101010101,46,0.405506128873348,"+","GO:0009066","aspartate family amino acid metabolic process"
"6474",5,1.38849929873773,0.954762113440908,3.6010101010101,46,0.405506128873348,"+","GO:1903351","cellular response to dopamine"
"6475",7,0.698588709677419,0.961631156347957,10.020202020202,128,0.408486632378995,"-","GO:0006275","regulation of DNA replication"
"6476",0,0,0.968829600956488,1.72222222222222,22,0.411607983716736,"-","GO:0140894","endolysosomal toll-like receptor signaling pathway"
"6477",0,0,0.968680020965603,1.72222222222222,22,0.411607983716736,"-","GO:0140861","DNA repair-dependent chromatin remodeling"
"6478",0,0,0.968530487155636,1.72222222222222,22,0.411607983716736,"-","GO:0006613","cotranslational protein targeting to membrane"
"6479",0,0,0.968380999505203,1.72222222222222,22,0.411607983716736,"-","GO:0007064","mitotic sister chromatid cohesion"
"6480",0,0,0.968231557992934,1.72222222222222,22,0.411607983716736,"-","GO:0032785","negative regulation of DNA-templated transcription, elongation"
"6481",0,0,0.968082162597472,1.72222222222222,22,0.411607983716736,"-","GO:0005978","glycogen biosynthetic process"
"6482",0,0,0.967932813297472,1.72222222222222,22,0.411607983716736,"-","GO:0000966","RNA 5'-end processing"
"6483",0,0,0.967783510071605,1.72222222222222,22,0.411607983716736,"-","GO:0000963","mitochondrial RNA processing"
"6484",0,0,0.967634252898552,1.72222222222222,22,0.411607983716736,"-","GO:0090231","regulation of spindle checkpoint"
"6485",0,0,0.96748504175701,1.72222222222222,22,0.411607983716736,"-","GO:2000001","regulation of DNA damage checkpoint"
"6486",0,0,0.967335876625688,1.72222222222222,22,0.411607983716736,"-","GO:0050962","detection of light stimulus involved in sensory perception"
"6487",0,0,0.967186757483307,1.72222222222222,22,0.411607983716736,"-","GO:0050908","detection of light stimulus involved in visual perception"
"6488",0,0,0.967037684308602,1.72222222222222,22,0.411607983716736,"-","GO:0043574","peroxisomal transport"
"6489",0,0,0.966888657080323,1.72222222222222,22,0.411607983716736,"-","GO:0051131","chaperone-mediated protein complex assembly"
"6490",0,0,0.966739675777229,1.72222222222222,22,0.411607983716736,"-","GO:0009250","glucan biosynthetic process"
"6491",0,0,0.966590740378095,1.72222222222222,22,0.411607983716736,"-","GO:0015919","peroxisomal membrane transport"
"6492",0,0,0.966441850861709,1.72222222222222,22,0.411607983716736,"-","GO:0009083","branched-chain amino acid catabolic process"
"6493",0,0,0.966293007206871,1.72222222222222,22,0.411607983716736,"-","GO:0035235","ionotropic glutamate receptor signaling pathway"
"6494",4,0.630824372759857,0.966504963455261,6.34090909090909,81,0.411761676354947,"-","GO:0015807","L-amino acid transport"
"6495",4,0.623131392604249,0.966474625715382,6.41919191919192,82,0.41181215600744,"-","GO:1904063","negative regulation of cation transmembrane transport"
"6496",5,1.35895676046671,0.971375407012062,3.67929292929293,47,0.413964091317349,"+","GO:0021762","substantia nigra development"
"6497",5,1.35895676046671,0.971225895636502,3.67929292929293,47,0.413964091317349,"+","GO:0071887","leukocyte apoptotic process"
"6498",5,1.35895676046671,0.971076430278601,3.67929292929293,47,0.413964091317349,"+","GO:1903018","regulation of glycoprotein metabolic process"
"6499",4,0.601138519924099,0.972946899854622,6.6540404040404,85,0.414825290438574,"-","GO:0050871","positive regulation of B cell activation"
"6500",13,1.23928743379875,0.979006612349627,10.489898989899,134,0.417473133915409,"+","GO:0001101","response to acid chemical"
"6501",31,1.14782608695652,0.980092437215941,27.0075757575758,345,0.41800045491969,"+","GO:0010639","negative regulation of organelle organization"
"6502",9,1.32146829810901,0.982500427343849,6.81060606060606,87,0.419091896515758,"+","GO:1901606","alpha-amino acid catabolic process"
"6503",13,1.23010752688172,0.984384640684407,10.5681818181818,135,0.419960199328918,"+","GO:0016125","sterol metabolic process"
"6504",3,1.66619915848527,0.985017045856069,1.80050505050505,23,0.420294618267262,"+","GO:0003091","renal water homeostasis"
"6505",3,1.66619915848527,0.984865621252555,1.80050505050505,23,0.420294618267262,"+","GO:0045624","positive regulation of T-helper cell differentiation"
"6506",3,1.66619915848527,0.984714243198259,1.80050505050505,23,0.420294618267262,"+","GO:0007340","acrosome reaction"
"6507",3,1.66619915848527,0.984562911671718,1.80050505050505,23,0.420294618267262,"+","GO:0046058","cAMP metabolic process"
"6508",3,1.66619915848527,0.984411626651486,1.80050505050505,23,0.420294618267262,"+","GO:0006509","membrane protein ectodomain proteolysis"
"6509",3,1.66619915848527,0.984260388116127,1.80050505050505,23,0.420294618267262,"+","GO:0002093","auditory receptor cell morphogenesis"
"6510",3,1.66619915848527,0.98410919604422,1.80050505050505,23,0.420294618267262,"+","GO:0002082","regulation of oxidative phosphorylation"
"6511",3,1.66619915848527,0.983958050414356,1.80050505050505,23,0.420294618267262,"+","GO:0040019","positive regulation of embryonic development"
"6512",3,1.66619915848527,0.98380695120514,1.80050505050505,23,0.420294618267262,"+","GO:0032400","melanosome localization"
"6513",3,1.66619915848527,0.98365589839519,1.80050505050505,23,0.420294618267262,"+","GO:1901317","regulation of flagellated sperm motility"
"6514",3,1.66619915848527,0.983504891963137,1.80050505050505,23,0.420294618267262,"+","GO:0061756","leukocyte adhesion to vascular endothelial cell"
"6515",3,1.66619915848527,0.983353931887624,1.80050505050505,23,0.420294618267262,"+","GO:0009129","pyrimidine nucleoside monophosphate metabolic process"
"6516",3,1.66619915848527,0.98320301814731,1.80050505050505,23,0.420294618267262,"+","GO:0023019","signal transduction involved in regulation of gene expression"
"6517",3,1.66619915848527,0.983052150720864,1.80050505050505,23,0.420294618267262,"+","GO:0010560","positive regulation of glycoprotein biosynthetic process"
"6518",3,1.66619915848527,0.98290132958697,1.80050505050505,23,0.420294618267262,"+","GO:0014912","negative regulation of smooth muscle cell migration"
"6519",3,1.66619915848527,0.982750554724324,1.80050505050505,23,0.420294618267262,"+","GO:0003283","atrial septum development"
"6520",9,1.30645161290323,0.986262605583709,6.88888888888889,88,0.421861325749904,"+","GO:0033555","multicellular organismal response to stress"
"6521",9,1.30645161290323,0.986111361509858,6.88888888888889,88,0.421861325749904,"+","GO:0008306","associative learning"
"6522",5,1.33064516129032,0.988526526311323,3.75757575757576,48,0.422959391497897,"+","GO:0006778","porphyrin-containing compound metabolic process"
"6523",5,1.33064516129032,0.988374981542611,3.75757575757576,48,0.422959391497897,"+","GO:0097120","receptor localization to synapse"
"6524",5,1.33064516129032,0.988223483231522,3.75757575757576,48,0.422959391497897,"+","GO:1903350","response to dopamine"
"6525",9,1.29177238129757,0.992921675462552,6.96717171717172,89,0.42503535605807,"+","GO:0071229","cellular response to acid chemical"
"6526",9,1.29177238129757,0.992769526876058,6.96717171717172,89,0.42503535605807,"+","GO:0015918","sterol transport"
"6527",9,1.29177238129757,0.992617424910856,6.96717171717172,89,0.42503535605807,"+","GO:0016101","diterpenoid metabolic process"
"6528",19,1.20153305653146,0.998856045508644,15.8131313131313,202,0.427772240705926,"+","GO:0002366","leukocyte activation involved in immune response"
"6529",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure"
"6530",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0045591","positive regulation of regulatory T cell differentiation"
"6531",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0071425","hematopoietic stem cell proliferation"
"6532",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0098719","sodium ion import across plasma membrane"
"6533",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway"
"6534",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process"
"6535",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0017121","plasma membrane phospholipid scrambling"
"6536",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:1904862","inhibitory synapse assembly"
"6537",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0009162","deoxyribonucleoside monophosphate metabolic process"
"6538",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0010894","negative regulation of steroid biosynthetic process"
"6539",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0010884","positive regulation of lipid storage"
"6540",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0046628","positive regulation of insulin receptor signaling pathway"
"6541",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0042088","T-helper 1 type immune response"
"6542",3,1.59677419354839,1,1.87878787878788,24,0.430209267201872,"+","GO:0034453","microtubule anchoring"
"6543",5,1.30348913759052,1,3.83585858585859,49,0.432440566033186,"+","GO:0008542","visual learning"
"6544",5,1.30348913759052,1,3.83585858585859,49,0.432440566033186,"+","GO:0002686","negative regulation of leukocyte migration"
"6545",8,0.714640198511166,1,11.1944444444444,143,0.432502175615967,"-","GO:0007030","Golgi organization"
"6546",8,0.714640198511166,1,11.1944444444444,143,0.432502175615967,"-","GO:0032006","regulation of TOR signaling"
"6547",2,0.510967741935484,1,3.91414141414141,50,0.433148819613068,"-","GO:0006094","gluconeogenesis"
"6548",2,0.500948766603416,1,3.99242424242424,51,0.433847337252369,"-","GO:1901570","fatty acid derivative biosynthetic process"
"6549",2,0.500948766603416,1,3.99242424242424,51,0.433847337252369,"-","GO:0031648","protein destabilization"
"6550",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0002606","positive regulation of dendritic cell antigen processing and presentation"
"6551",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1903298","negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway"
"6552",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1903297","regulation of hypoxia-induced intrinsic apoptotic signaling pathway"
"6553",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0021798","forebrain dorsal/ventral pattern formation"
"6554",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0045719","negative regulation of glycogen biosynthetic process"
"6555",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0007442","hindgut morphogenesis"
"6556",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:2000987","positive regulation of behavioral fear response"
"6557",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0060468","prevention of polyspermy"
"6558",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0060467","negative regulation of fertilization"
"6559",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0060440","trachea formation"
"6560",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0046137","negative regulation of vitamin metabolic process"
"6561",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0034155","regulation of toll-like receptor 7 signaling pathway"
"6562",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0034136","negative regulation of toll-like receptor 2 signaling pathway"
"6563",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0002576","platelet degranulation"
"6564",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0071907","determination of digestive tract left/right asymmetry"
"6565",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0033684","regulation of luteinizing hormone secretion"
"6566",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0019368","fatty acid elongation, unsaturated fatty acid"
"6567",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0072386","plus-end-directed organelle transport along microtubule"
"6568",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0021626","central nervous system maturation"
"6569",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0060398","regulation of growth hormone receptor signaling pathway"
"6570",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0060373","regulation of ventricular cardiac muscle cell membrane depolarization"
"6571",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0046078","dUMP metabolic process"
"6572",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0046053","dAMP metabolic process"
"6573",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0071863","regulation of cell proliferation in bone marrow"
"6574",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0045588","positive regulation of gamma-delta T cell differentiation"
"6575",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0002418","immune response to tumor cell"
"6576",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0033564","anterior/posterior axon guidance"
"6577",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1902571","regulation of serine-type peptidase activity"
"6578",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0110025","DNA strand resection involved in replication fork processing"
"6579",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0006729","tetrahydrobiopterin biosynthetic process"
"6580",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:2000698","positive regulation of epithelial cell differentiation involved in kidney development"
"6581",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0001821","histamine secretion"
"6582",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0060180","female mating behavior"
"6583",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0032957","inositol trisphosphate metabolic process"
"6584",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1902462","positive regulation of mesenchymal stem cell proliferation"
"6585",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1902460","regulation of mesenchymal stem cell proliferation"
"6586",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0071694","maintenance of protein location in extracellular region"
"6587",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0071651","positive regulation of chemokine (C-C motif) ligand 5 production"
"6588",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:2001033","negative regulation of double-strand break repair via nonhomologous end joining"
"6589",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:2000543","positive regulation of gastrulation"
"6590",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0038156","interleukin-3-mediated signaling pathway"
"6591",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0038146","chemokine (C-X-C motif) ligand 12 signaling pathway"
"6592",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0006573","valine metabolic process"
"6593",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0006554","lysine catabolic process"
"6594",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0006549","isoleucine metabolic process"
"6595",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0051971","positive regulation of transmission of nerve impulse"
"6596",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0002118","aggressive behavior"
"6597",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0032776","DNA methylation on cytosine"
"6598",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0032747","positive regulation of interleukin-23 production"
"6599",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0032730","positive regulation of interleukin-1 alpha production"
"6600",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0051882","mitochondrial depolarization"
"6601",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0071420","cellular response to histamine"
"6602",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0140361","cyclic-GMP-AMP transmembrane import across plasma membrane"
"6603",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:2000322","regulation of glucocorticoid receptor signaling pathway"
"6604",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0033029","regulation of neutrophil apoptotic process"
"6605",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0033005","positive regulation of mast cell activation"
"6606",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0032594","protein transport within lipid bilayer"
"6607",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0032532","regulation of microvillus length"
"6608",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0071286","cellular response to magnesium ion"
"6609",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0071281","cellular response to iron ion"
"6610",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1905936","regulation of germ cell proliferation"
"6611",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0051620","norepinephrine uptake"
"6612",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0090383","phagosome acidification"
"6613",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0090324","negative regulation of oxidative phosphorylation"
"6614",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0048859","formation of anatomical boundary"
"6615",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0090312","positive regulation of protein deacetylation"
"6616",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0032459","regulation of protein oligomerization"
"6617",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0051599","response to hydrostatic pressure"
"6618",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1905868","regulation of 3'-UTR-mediated mRNA stabilization"
"6619",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0006105","succinate metabolic process"
"6620",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1901475","pyruvate transmembrane transport"
"6621",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0090270","regulation of fibroblast growth factor production"
"6622",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0070666","regulation of mast cell proliferation"
"6623",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0090237","regulation of arachidonic acid secretion"
"6624",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0070640","vitamin D3 metabolic process"
"6625",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:0048752","semicircular canal morphogenesis"
"6626",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:2000064","regulation of cortisol biosynthetic process"
"6627",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:2000051","negative regulation of non-canonical Wnt signaling pathway"
"6628",1,1.82488479262673,1,0.547979797979798,7,0.434872911085386,"+","GO:1990384","hyaloid vascular plexus regression"
"6629",1,1.82488479262673,0.999964969629587,0.547979797979798,7,0.434872911085386,"+","GO:0009992","intracellular water homeostasis"
"6630",1,1.82488479262673,0.999814145350608,0.547979797979798,7,0.434872911085386,"+","GO:0098917","retrograde trans-synaptic signaling"
"6631",1,1.82488479262673,0.999663366562288,0.547979797979798,7,0.434872911085386,"+","GO:1901339","regulation of store-operated calcium channel activity"
"6632",1,1.82488479262673,0.999512633244049,0.547979797979798,7,0.434872911085386,"+","GO:0050957","equilibrioception"
"6633",1,1.82488479262673,0.999361945375325,0.547979797979798,7,0.434872911085386,"+","GO:0050942","positive regulation of pigment cell differentiation"
"6634",1,1.82488479262673,0.999211302935564,0.547979797979798,7,0.434872911085386,"+","GO:1905684","regulation of plasma membrane repair"
"6635",1,1.82488479262673,0.999060705904225,0.547979797979798,7,0.434872911085386,"+","GO:1901299","negative regulation of hydrogen peroxide-mediated programmed cell death"
"6636",1,1.82488479262673,0.99891015426078,0.547979797979798,7,0.434872911085386,"+","GO:0098828","modulation of inhibitory postsynaptic potential"
"6637",1,1.82488479262673,0.998759647984712,0.547979797979798,7,0.434872911085386,"+","GO:0009820","alkaloid metabolic process"
"6638",1,1.82488479262673,0.998609187055519,0.547979797979798,7,0.434872911085386,"+","GO:0070474","positive regulation of uterine smooth muscle contraction"
"6639",1,1.82488479262673,0.998458771452709,0.547979797979798,7,0.434872911085386,"+","GO:0048549","positive regulation of pinocytosis"
"6640",1,1.82488479262673,0.998308401155803,0.547979797979798,7,0.434872911085386,"+","GO:0070426","positive regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway"
"6641",1,1.82488479262673,0.998158076144336,0.547979797979798,7,0.434872911085386,"+","GO:0043654","recognition of apoptotic cell"
"6642",1,1.82488479262673,0.998007796397852,0.547979797979798,7,0.434872911085386,"+","GO:1901165","positive regulation of trophoblast cell migration"
"6643",1,1.82488479262673,0.99785756189591,0.547979797979798,7,0.434872911085386,"+","GO:0036498","IRE1-mediated unfolded protein response"
"6644",1,1.82488479262673,0.997707372618082,0.547979797979798,7,0.434872911085386,"+","GO:0036462","TRAIL-activated apoptotic signaling pathway"
"6645",1,1.82488479262673,0.997557228543948,0.547979797979798,7,0.434872911085386,"+","GO:0043569","negative regulation of insulin-like growth factor receptor signaling pathway"
"6646",1,1.82488479262673,0.997407129653105,0.547979797979798,7,0.434872911085386,"+","GO:0051140","regulation of NK T cell proliferation"
"6647",1,1.82488479262673,0.997257075925159,0.547979797979798,7,0.434872911085386,"+","GO:0009624","response to nematode"
"6648",1,1.82488479262673,0.997107067339731,0.547979797979798,7,0.434872911085386,"+","GO:0070262","peptidyl-serine dephosphorylation"
"6649",1,1.82488479262673,0.996957103876453,0.547979797979798,7,0.434872911085386,"+","GO:0098597","observational learning"
"6650",1,1.82488479262673,0.996807185514967,0.547979797979798,7,0.434872911085386,"+","GO:0051006","positive regulation of lipoprotein lipase activity"
"6651",1,1.82488479262673,0.996657312234932,0.547979797979798,7,0.434872911085386,"+","GO:0030952","establishment or maintenance of cytoskeleton polarity"
"6652",1,1.82488479262673,0.996507484016015,0.547979797979798,7,0.434872911085386,"+","GO:0070100","negative regulation of chemokine-mediated signaling pathway"
"6653",1,1.82488479262673,0.996357700837898,0.547979797979798,7,0.434872911085386,"+","GO:0030917","midbrain-hindbrain boundary development"
"6654",1,1.82488479262673,0.996207962680273,0.547979797979798,7,0.434872911085386,"+","GO:1905279","regulation of retrograde transport, endosome to Golgi"
"6655",1,1.82488479262673,0.996058269522845,0.547979797979798,7,0.434872911085386,"+","GO:0035735","intraciliary transport involved in cilium assembly"
"6656",1,1.82488479262673,0.995908621345333,0.547979797979798,7,0.434872911085386,"+","GO:0043320","natural killer cell degranulation"
"6657",1,1.82488479262673,0.995759018127465,0.547979797979798,7,0.434872911085386,"+","GO:0035701","hematopoietic stem cell migration"
"6658",1,1.82488479262673,0.995609459848984,0.547979797979798,7,0.434872911085386,"+","GO:0050432","catecholamine secretion"
"6659",1,1.82488479262673,0.995459946489643,0.547979797979798,7,0.434872911085386,"+","GO:0061966","establishment of left/right asymmetry"
"6660",1,1.82488479262673,0.995310478029209,0.547979797979798,7,0.434872911085386,"+","GO:1905198","manchette assembly"
"6661",1,1.82488479262673,0.99516105444746,0.547979797979798,7,0.434872911085386,"+","GO:1905150","regulation of voltage-gated sodium channel activity"
"6662",1,1.82488479262673,0.995011675724187,0.547979797979798,7,0.434872911085386,"+","GO:0035634","response to stilbenoid"
"6663",1,1.82488479262673,0.994862341839192,0.547979797979798,7,0.434872911085386,"+","GO:0048050","post-embryonic eye morphogenesis"
"6664",1,1.82488479262673,0.994713052772289,0.547979797979798,7,0.434872911085386,"+","GO:0042723","thiamine-containing compound metabolic process"
"6665",1,1.82488479262673,0.994563808503306,0.547979797979798,7,0.434872911085386,"+","GO:0035507","regulation of myosin-light-chain-phosphatase activity"
"6666",1,1.82488479262673,0.994414609012081,0.547979797979798,7,0.434872911085386,"+","GO:1900193","regulation of oocyte maturation"
"6667",1,1.82488479262673,0.994265454278466,0.547979797979798,7,0.434872911085386,"+","GO:1904526","regulation of microtubule binding"
"6668",1,1.82488479262673,0.994116344282324,0.547979797979798,7,0.434872911085386,"+","GO:1900157","regulation of bone mineralization involved in bone maturation"
"6669",1,1.82488479262673,0.993967279003529,0.547979797979798,7,0.434872911085386,"+","GO:0097709","connective tissue replacement"
"6670",1,1.82488479262673,0.993818258421969,0.547979797979798,7,0.434872911085386,"+","GO:1900122","positive regulation of receptor binding"
"6671",1,1.82488479262673,0.993669282517544,0.547979797979798,7,0.434872911085386,"+","GO:0009180","purine ribonucleoside diphosphate biosynthetic process"
"6672",1,1.82488479262673,0.993520351270164,0.547979797979798,7,0.434872911085386,"+","GO:0009136","purine nucleoside diphosphate biosynthetic process"
"6673",1,1.82488479262673,0.993371464659753,0.547979797979798,7,0.434872911085386,"+","GO:0031017","exocrine pancreas development"
"6674",1,1.82488479262673,0.993222622666247,0.547979797979798,7,0.434872911085386,"+","GO:1900028","negative regulation of ruffle assembly"
"6675",1,1.82488479262673,0.993073825269593,0.547979797979798,7,0.434872911085386,"+","GO:1903944","negative regulation of hepatocyte apoptotic process"
"6676",1,1.82488479262673,0.99292507244975,0.547979797979798,7,0.434872911085386,"+","GO:0086027","AV node cell to bundle of His cell signaling"
"6677",1,1.82488479262673,0.992776364186691,0.547979797979798,7,0.434872911085386,"+","GO:0086016","AV node cell action potential"
"6678",1,1.82488479262673,0.992627700460397,0.547979797979798,7,0.434872911085386,"+","GO:1904393","regulation of skeletal muscle acetylcholine-gated channel clustering"
"6679",1,1.82488479262673,0.992479081250866,0.547979797979798,7,0.434872911085386,"+","GO:0046836","glycolipid transport"
"6680",1,1.82488479262673,0.992330506538104,0.547979797979798,7,0.434872911085386,"+","GO:0062033","positive regulation of mitotic sister chromatid segregation"
"6681",1,1.82488479262673,0.99218197630213,0.547979797979798,7,0.434872911085386,"+","GO:0016198","axon choice point recognition"
"6682",1,1.82488479262673,0.992033490522977,0.547979797979798,7,0.434872911085386,"+","GO:0010886","positive regulation of cholesterol storage"
"6683",1,1.82488479262673,0.991885049180687,0.547979797979798,7,0.434872911085386,"+","GO:0097531","mast cell migration"
"6684",1,1.82488479262673,0.991736652255316,0.547979797979798,7,0.434872911085386,"+","GO:0030431","sleep"
"6685",1,1.82488479262673,0.991588299726931,0.547979797979798,7,0.434872911085386,"+","GO:0150093","amyloid-beta clearance by transcytosis"
"6686",1,1.82488479262673,0.991439991575611,0.547979797979798,7,0.434872911085386,"+","GO:0034775","glutathione transmembrane transport"
"6687",1,1.82488479262673,0.991291727781447,0.547979797979798,7,0.434872911085386,"+","GO:0010760","negative regulation of macrophage chemotaxis"
"6688",1,1.82488479262673,0.991143508324541,0.547979797979798,7,0.434872911085386,"+","GO:0061470","T follicular helper cell differentiation"
"6689",1,1.82488479262673,0.99099533318501,0.547979797979798,7,0.434872911085386,"+","GO:1903753","negative regulation of p38MAPK cascade"
"6690",1,1.82488479262673,0.99084720234298,0.547979797979798,7,0.434872911085386,"+","GO:0039529","RIG-I signaling pathway"
"6691",1,1.82488479262673,0.990699115778588,0.547979797979798,7,0.434872911085386,"+","GO:0034626","fatty acid elongation, polyunsaturated fatty acid"
