"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"5657",1,4.0711743772242,0.621228790135053,0.245629370629371,2,0.230551155664502,"+","GO:0030887","positive regulation of myeloid dendritic cell activation"
"5658",1,4.0711743772242,0.621118993600918,0.245629370629371,2,0.230551155664502,"+","GO:0042823","pyridoxal phosphate biosynthetic process"
"5659",1,4.0711743772242,0.621009235871001,0.245629370629371,2,0.230551155664502,"+","GO:0050428","3'-phosphoadenosine 5'-phosphosulfate biosynthetic process"
"5660",1,4.0711743772242,0.620899516924734,0.245629370629371,2,0.230551155664502,"+","GO:0042818","pyridoxamine metabolic process"
"5661",1,4.0711743772242,0.620789836741565,0.245629370629371,2,0.230551155664502,"+","GO:1904719","positive regulation of AMPA glutamate receptor clustering"
"5662",1,4.0711743772242,0.620680195300953,0.245629370629371,2,0.230551155664502,"+","GO:1904708","regulation of granulosa cell apoptotic process"
"5663",1,4.0711743772242,0.620570592582376,0.245629370629371,2,0.230551155664502,"+","GO:0035683","memory T cell extravasation"
"5664",1,4.0711743772242,0.620461028565324,0.245629370629371,2,0.230551155664502,"+","GO:0035675","neuromast hair cell development"
"5665",1,4.0711743772242,0.620351503229302,0.245629370629371,2,0.230551155664502,"+","GO:1905184","positive regulation of protein serine/threonine phosphatase activity"
"5666",1,4.0711743772242,0.620242016553829,0.245629370629371,2,0.230551155664502,"+","GO:1905179","negative regulation of cardiac muscle tissue regeneration"
"5667",1,4.0711743772242,0.62013256851844,0.245629370629371,2,0.230551155664502,"+","GO:1905178","regulation of cardiac muscle tissue regeneration"
"5668",1,4.0711743772242,0.620023159102681,0.245629370629371,2,0.230551155664502,"+","GO:1905171","positive regulation of protein localization to phagocytic vesicle"
"5669",1,4.0711743772242,0.619913788286117,0.245629370629371,2,0.230551155664502,"+","GO:1905169","regulation of protein localization to phagocytic vesicle"
"5670",1,4.0711743772242,0.619804456048324,0.245629370629371,2,0.230551155664502,"+","GO:0000103","sulfate assimilation"
"5671",1,4.0711743772242,0.619695162368894,0.245629370629371,2,0.230551155664502,"+","GO:0035635","entry of bacterium into host cell"
"5672",1,4.0711743772242,0.619585907227432,0.245629370629371,2,0.230551155664502,"+","GO:0009386","translational attenuation"
"5673",1,4.0711743772242,0.61947669060356,0.245629370629371,2,0.230551155664502,"+","GO:0035622","intrahepatic bile duct development"
"5674",1,4.0711743772242,0.619367512476912,0.245629370629371,2,0.230551155664502,"+","GO:0035606","peptidyl-cysteine S-trans-nitrosylation"
"5675",1,4.0711743772242,0.619258372827136,0.245629370629371,2,0.230551155664502,"+","GO:1904681","response to 3-methylcholanthrene"
"5676",1,4.0711743772242,0.619149271633897,0.245629370629371,2,0.230551155664502,"+","GO:1904635","positive regulation of podocyte apoptotic process"
"5677",1,4.0711743772242,0.619040208876871,0.245629370629371,2,0.230551155664502,"+","GO:1904633","regulation of podocyte apoptotic process"
"5678",1,4.0711743772242,0.618931184535751,0.245629370629371,2,0.230551155664502,"+","GO:0042704","uterine wall breakdown"
"5679",1,4.0711743772242,0.618822198590244,0.245629370629371,2,0.230551155664502,"+","GO:0042700","luteinizing hormone signaling pathway"
"5680",1,4.0711743772242,0.61871325102007,0.245629370629371,2,0.230551155664502,"+","GO:1900229","negative regulation of single-species biofilm formation in or on host organism"
"5681",1,4.0711743772242,0.618604341804963,0.245629370629371,2,0.230551155664502,"+","GO:1900228","regulation of single-species biofilm formation in or on host organism"
"5682",1,4.0711743772242,0.618495470924674,0.245629370629371,2,0.230551155664502,"+","GO:0035545","determination of left/right asymmetry in nervous system"
"5683",1,4.0711743772242,0.618386638358965,0.245629370629371,2,0.230551155664502,"+","GO:1905040","otic placode development"
"5684",1,4.0711743772242,0.618277844087614,0.245629370629371,2,0.230551155664502,"+","GO:1905033","positive regulation of membrane repolarization during cardiac muscle cell action potential"
"5685",1,4.0711743772242,0.618169088090413,0.245629370629371,2,0.230551155664502,"+","GO:1905026","positive regulation of membrane repolarization during ventricular cardiac muscle cell action potential"
"5686",1,4.0711743772242,0.618060370347168,0.245629370629371,2,0.230551155664502,"+","GO:0015920","lipopolysaccharide transport"
"5687",1,4.0711743772242,0.6179516908377,0.245629370629371,2,0.230551155664502,"+","GO:0009257","10-formyltetrahydrofolate biosynthetic process"
"5688",1,4.0711743772242,0.617843049541842,0.245629370629371,2,0.230551155664502,"+","GO:1904597","negative regulation of connective tissue replacement involved in inflammatory response wound healing"
"5689",1,4.0711743772242,0.617734446439444,0.245629370629371,2,0.230551155664502,"+","GO:1904596","regulation of connective tissue replacement involved in inflammatory response wound healing"
"5690",1,4.0711743772242,0.617625881510369,0.245629370629371,2,0.230551155664502,"+","GO:1904556","L-tryptophan transmembrane transport"
"5691",1,4.0711743772242,0.617517354734493,0.245629370629371,2,0.230551155664502,"+","GO:1900191","negative regulation of single-species biofilm formation"
"5692",1,4.0711743772242,0.617408866091707,0.245629370629371,2,0.230551155664502,"+","GO:0097750","endosome membrane tubulation"
"5693",1,4.0711743772242,0.617300415561918,0.245629370629371,2,0.230551155664502,"+","GO:1900190","regulation of single-species biofilm formation"
"5694",1,4.0711743772242,0.617192003125043,0.245629370629371,2,0.230551155664502,"+","GO:0042635","positive regulation of hair cycle"
"5695",1,4.0711743772242,0.617083628761018,0.245629370629371,2,0.230551155664502,"+","GO:0016340","calcium-dependent cell-matrix adhesion"
"5696",1,4.0711743772242,0.616975292449789,0.245629370629371,2,0.230551155664502,"+","GO:0016332","establishment or maintenance of polarity of embryonic epithelium"
"5697",1,4.0711743772242,0.616866994171318,0.245629370629371,2,0.230551155664502,"+","GO:0055025","positive regulation of cardiac muscle tissue development"
"5698",1,4.0711743772242,0.61675873390558,0.245629370629371,2,0.230551155664502,"+","GO:0009197","pyrimidine deoxyribonucleoside diphosphate biosynthetic process"
"5699",1,4.0711743772242,0.616650511632567,0.245629370629371,2,0.230551155664502,"+","GO:0009196","pyrimidine deoxyribonucleoside diphosphate metabolic process"
"5700",1,4.0711743772242,0.61654232733228,0.245629370629371,2,0.230551155664502,"+","GO:0046947","hydroxylysine biosynthetic process"
"5701",1,4.0711743772242,0.616434180984739,0.245629370629371,2,0.230551155664502,"+","GO:0046946","hydroxylysine metabolic process"
"5702",1,4.0711743772242,0.616326072569975,0.245629370629371,2,0.230551155664502,"+","GO:0030581","symbiont intracellular protein transport in host"
"5703",1,4.0711743772242,0.616218002068034,0.245629370629371,2,0.230551155664502,"+","GO:0046900","tetrahydrofolylpolyglutamate metabolic process"
"5704",1,4.0711743772242,0.616109969458976,0.245629370629371,2,0.230551155664502,"+","GO:1903995","regulation of non-membrane spanning protein tyrosine kinase activity"
"5705",1,4.0711743772242,0.616001974722874,0.245629370629371,2,0.230551155664502,"+","GO:0010902","positive regulation of very-low-density lipoprotein particle remodeling"
"5706",1,4.0711743772242,0.615894017839817,0.245629370629371,2,0.230551155664502,"+","GO:1903964","monounsaturated fatty acid metabolic process"
"5707",1,4.0711743772242,0.615786098789907,0.245629370629371,2,0.230551155664502,"+","GO:0035364","thymine transport"
"5708",1,4.0711743772242,0.615678217553258,0.245629370629371,2,0.230551155664502,"+","GO:1903923","positive regulation of protein processing in phagocytic vesicle"
"5709",1,4.0711743772242,0.615570374110001,0.245629370629371,2,0.230551155664502,"+","GO:1903921","regulation of protein processing in phagocytic vesicle"
"5710",1,4.0711743772242,0.61546256844028,0.245629370629371,2,0.230551155664502,"+","GO:0009098","leucine biosynthetic process"
"5711",1,4.0711743772242,0.615354800524251,0.245629370629371,2,0.230551155664502,"+","GO:0015722","canalicular bile acid transport"
"5712",1,4.0711743772242,0.615247070342086,0.245629370629371,2,0.230551155664502,"+","GO:0015709","thiosulfate transport"
"5713",1,4.0711743772242,0.615139377873971,0.245629370629371,2,0.230551155664502,"+","GO:0042496","detection of diacyl bacterial lipopeptide"
"5714",1,4.0711743772242,0.615031723100104,0.245629370629371,2,0.230551155664502,"+","GO:0042495","detection of triacyl bacterial lipopeptide"
"5715",1,4.0711743772242,0.614924106000699,0.245629370629371,2,0.230551155664502,"+","GO:0062044","negative regulation of cardiac epithelial to mesenchymal transition"
"5716",1,4.0711743772242,0.614816526555983,0.245629370629371,2,0.230551155664502,"+","GO:0042453","deoxyguanosine metabolic process"
"5717",1,4.0711743772242,0.614708984746195,0.245629370629371,2,0.230551155664502,"+","GO:0042441","eye pigment metabolic process"
"5718",1,4.0711743772242,0.614601480551591,0.245629370629371,2,0.230551155664502,"+","GO:0097533","cellular stress response to acid chemical"
"5719",1,4.0711743772242,0.614494013952439,0.245629370629371,2,0.230551155664502,"+","GO:0097532","stress response to acid chemical"
"5720",1,4.0711743772242,0.61438658492902,0.245629370629371,2,0.230551155664502,"+","GO:0010877","lipid transport involved in lipid storage"
"5721",1,4.0711743772242,0.614279193461632,0.245629370629371,2,0.230551155664502,"+","GO:0030421","defecation"
"5722",1,4.0711743772242,0.614171839530583,0.245629370629371,2,0.230551155664502,"+","GO:1903862","positive regulation of oxidative phosphorylation"
"5723",1,4.0711743772242,0.614064523116197,0.245629370629371,2,0.230551155664502,"+","GO:0015680","protein maturation by copper ion transfer"
"5724",1,4.0711743772242,0.613957244198811,0.245629370629371,2,0.230551155664502,"+","GO:0015675","nickel cation transport"
"5725",1,4.0711743772242,0.613850002758777,0.245629370629371,2,0.230551155664502,"+","GO:0150033","negative regulation of protein localization to lysosome"
"5726",1,4.0711743772242,0.613742798776458,0.245629370629371,2,0.230551155664502,"+","GO:0097498","endothelial tube lumen extension"
"5727",1,4.0711743772242,0.613635632232233,0.245629370629371,2,0.230551155664502,"+","GO:1904289","regulation of mitotic DNA damage checkpoint"
"5728",1,4.0711743772242,0.613528503106494,0.245629370629371,2,0.230551155664502,"+","GO:0150007","clathrin-dependent synaptic vesicle endocytosis"
"5729",1,4.0711743772242,0.613421411379647,0.245629370629371,2,0.230551155664502,"+","GO:0046724","oxalic acid secretion"
"5730",1,4.0711743772242,0.613314357032111,0.245629370629371,2,0.230551155664502,"+","GO:1904270","pyroptosome complex assembly"
"5731",1,4.0711743772242,0.61320734004432,0.245629370629371,2,0.230551155664502,"+","GO:0097474","retinal cone cell apoptotic process"
"5732",1,4.0711743772242,0.61310036039672,0.245629370629371,2,0.230551155664502,"+","GO:0030389","fructosamine metabolic process"
"5733",1,4.0711743772242,0.612993418069771,0.245629370629371,2,0.230551155664502,"+","GO:0042340","keratan sulfate catabolic process"
"5734",1,4.0711743772242,0.612886513043948,0.245629370629371,2,0.230551155664502,"+","GO:0010796","regulation of multivesicular body size"
"5735",1,4.0711743772242,0.612779645299738,0.245629370629371,2,0.230551155664502,"+","GO:0010747","positive regulation of long-chain fatty acid import across plasma membrane"
"5736",1,4.0711743772242,0.612672814817642,0.245629370629371,2,0.230551155664502,"+","GO:1903786","regulation of glutathione biosynthetic process"
"5737",1,4.0711743772242,0.612566021578176,0.245629370629371,2,0.230551155664502,"+","GO:0061443","endocardial cushion cell differentiation"
"5738",1,4.0711743772242,0.612459265561868,0.245629370629371,2,0.230551155664502,"+","GO:1903762","positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization"
"5739",1,4.0711743772242,0.612352546749259,0.245629370629371,2,0.230551155664502,"+","GO:1904187","regulation of transformation of host cell by virus"
"5740",1,4.0711743772242,0.612245865120905,0.245629370629371,2,0.230551155664502,"+","GO:1904172","positive regulation of bleb assembly"
"5741",1,4.0711743772242,0.612139220657376,0.245629370629371,2,0.230551155664502,"+","GO:1904170","regulation of bleb assembly"
"5742",1,4.0711743772242,0.612032613339254,0.245629370629371,2,0.230551155664502,"+","GO:0097359","UDP-glucosylation"
"5743",1,4.0711743772242,0.611926043147135,0.245629370629371,2,0.230551155664502,"+","GO:0097323","B cell adhesion"
"5744",1,4.0711743772242,0.611819510061629,0.245629370629371,2,0.230551155664502,"+","GO:0008355","olfactory learning"
"5745",1,4.0711743772242,0.611713014063359,0.245629370629371,2,0.230551155664502,"+","GO:1904105","positive regulation of convergent extension involved in gastrulation"
"5746",1,4.0711743772242,0.611606555132961,0.245629370629371,2,0.230551155664502,"+","GO:1904103","regulation of convergent extension involved in gastrulation"
"5747",1,4.0711743772242,0.611500133251087,0.245629370629371,2,0.230551155664502,"+","GO:0061386","closure of optic fissure"
"5748",1,4.0711743772242,0.611393748398399,0.245629370629371,2,0.230551155664502,"+","GO:0061379","inferior colliculus development"
"5749",1,4.0711743772242,0.611287400555574,0.245629370629371,2,0.230551155664502,"+","GO:0061378","corpora quadrigemina development"
"5750",1,4.0711743772242,0.611181089703304,0.245629370629371,2,0.230551155664502,"+","GO:0061355","Wnt protein secretion"
"5751",1,4.0711743772242,0.611074815822291,0.245629370629371,2,0.230551155664502,"+","GO:0061344","regulation of cell adhesion involved in heart morphogenesis"
"5752",1,4.0711743772242,0.610968578893254,0.245629370629371,2,0.230551155664502,"+","GO:0061323","cell proliferation involved in heart morphogenesis"
"5753",1,4.0711743772242,0.610862378896923,0.245629370629371,2,0.230551155664502,"+","GO:0019858","cytosine metabolic process"
"5754",1,4.0711743772242,0.610756215814042,0.245629370629371,2,0.230551155664502,"+","GO:0061314","Notch signaling involved in heart development"
"5755",1,4.0711743772242,0.610650089625369,0.245629370629371,2,0.230551155664502,"+","GO:0061302","smooth muscle cell-matrix adhesion"
"5756",1,4.0711743772242,0.610544000311674,0.245629370629371,2,0.230551155664502,"+","GO:0061300","cerebellum vasculature development"
"5757",1,4.0711743772242,0.610437947853743,0.245629370629371,2,0.230551155664502,"+","GO:1903615","positive regulation of protein tyrosine phosphatase activity"
"5758",1,4.0711743772242,0.610331932232372,0.245629370629371,2,0.230551155664502,"+","GO:1903614","negative regulation of protein tyrosine phosphatase activity"
"5759",1,4.0711743772242,0.610225953428372,0.245629370629371,2,0.230551155664502,"+","GO:0060857","establishment of glial blood-brain barrier"
"5760",1,4.0711743772242,0.610120011422569,0.245629370629371,2,0.230551155664502,"+","GO:0003422","growth plate cartilage morphogenesis"
"5761",1,4.0711743772242,0.610014106195799,0.245629370629371,2,0.230551155664502,"+","GO:0003408","optic cup formation involved in camera-type eye development"
"5762",1,4.0711743772242,0.609908237728913,0.245629370629371,2,0.230551155664502,"+","GO:0003404","optic vesicle morphogenesis"
"5763",1,4.0711743772242,0.609802406002776,0.245629370629371,2,0.230551155664502,"+","GO:1904057","negative regulation of sensory perception of pain"
"5764",1,4.0711743772242,0.609696610998265,0.245629370629371,2,0.230551155664502,"+","GO:1904056","positive regulation of cholangiocyte proliferation"
"5765",1,4.0711743772242,0.60959085269627,0.245629370629371,2,0.230551155664502,"+","GO:0097252","oligodendrocyte apoptotic process"
"5766",1,4.0711743772242,0.609485131077696,0.245629370629371,2,0.230551155664502,"+","GO:0034517","ribophagy"
"5767",1,4.0711743772242,0.60937944612346,0.245629370629371,2,0.230551155664502,"+","GO:0034516","response to vitamin B6"
"5768",1,4.0711743772242,0.609273797814493,0.245629370629371,2,0.230551155664502,"+","GO:1904027","negative regulation of collagen fibril organization"
"5769",1,4.0711743772242,0.609168186131738,0.245629370629371,2,0.230551155664502,"+","GO:0097213","regulation of lysosomal membrane permeability"
"5770",1,4.0711743772242,0.609062611056152,0.245629370629371,2,0.230551155664502,"+","GO:1904002","regulation of sebum secreting cell proliferation"
"5771",1,4.0711743772242,0.608957072568705,0.245629370629371,2,0.230551155664502,"+","GO:0014901","satellite cell activation involved in skeletal muscle regeneration"
"5772",1,4.0711743772242,0.608851570650381,0.245629370629371,2,0.230551155664502,"+","GO:0014900","muscle hyperplasia"
"5773",1,4.0711743772242,0.608746105282175,0.245629370629371,2,0.230551155664502,"+","GO:0002930","trabecular meshwork development"
"5774",1,4.0711743772242,0.608640676445098,0.245629370629371,2,0.230551155664502,"+","GO:0030103","vasopressin secretion"
"5775",1,4.0711743772242,0.608535284120173,0.245629370629371,2,0.230551155664502,"+","GO:0010512","negative regulation of phosphatidylinositol biosynthetic process"
"5776",1,4.0711743772242,0.608429928288434,0.245629370629371,2,0.230551155664502,"+","GO:1903597","negative regulation of gap junction assembly"
"5777",1,4.0711743772242,0.608324608930932,0.245629370629371,2,0.230551155664502,"+","GO:1903544","response to butyrate"
"5778",1,4.0711743772242,0.608219326028729,0.245629370629371,2,0.230551155664502,"+","GO:0061209","cell proliferation involved in mesonephros development"
"5779",1,4.0711743772242,0.6081140795629,0.245629370629371,2,0.230551155664502,"+","GO:1903526","negative regulation of membrane tubulation"
"5780",1,4.0711743772242,0.608008869514532,0.245629370629371,2,0.230551155664502,"+","GO:1903515","calcium ion transport from cytosol to endoplasmic reticulum"
"5781",1,4.0711743772242,0.607903695864729,0.245629370629371,2,0.230551155664502,"+","GO:0060775","planar cell polarity pathway involved in gastrula mediolateral intercalation"
"5782",1,4.0711743772242,0.607798558594603,0.245629370629371,2,0.230551155664502,"+","GO:0003350","pulmonary myocardium development"
"5783",1,4.0711743772242,0.607693457685284,0.245629370629371,2,0.230551155664502,"+","GO:0060764","cell-cell signaling involved in mammary gland development"
"5784",1,4.0711743772242,0.607588393117911,0.245629370629371,2,0.230551155664502,"+","GO:0003336","corneocyte desquamation"
"5785",1,4.0711743772242,0.607483364873638,0.245629370629371,2,0.230551155664502,"+","GO:0046478","lactosylceramide metabolic process"
"5786",1,4.0711743772242,0.607378372933632,0.245629370629371,2,0.230551155664502,"+","GO:0003311","pancreatic D cell differentiation"
"5787",1,4.0711743772242,0.607273417279073,0.245629370629371,2,0.230551155664502,"+","GO:0034478","phosphatidylglycerol catabolic process"
"5788",1,4.0711743772242,0.607168497891154,0.245629370629371,2,0.230551155664502,"+","GO:0014846","esophagus smooth muscle contraction"
"5789",1,4.0711743772242,0.607063614751079,0.245629370629371,2,0.230551155664502,"+","GO:0002879","positive regulation of acute inflammatory response to non-antigenic stimulus"
"5790",1,4.0711743772242,0.606958767840069,0.245629370629371,2,0.230551155664502,"+","GO:0002877","regulation of acute inflammatory response to non-antigenic stimulus"
"5791",1,4.0711743772242,0.606853957139354,0.245629370629371,2,0.230551155664502,"+","GO:0045992","negative regulation of embryonic development"
"5792",1,4.0711743772242,0.606749182630179,0.245629370629371,2,0.230551155664502,"+","GO:0097102","endothelial tip cell fate specification"
"5793",1,4.0711743772242,0.606644444293802,0.245629370629371,2,0.230551155664502,"+","GO:0014806","smooth muscle hyperplasia"
"5794",1,4.0711743772242,0.606539742111494,0.245629370629371,2,0.230551155664502,"+","GO:0045963","negative regulation of dopamine metabolic process"
"5795",1,4.0711743772242,0.606435076064538,0.245629370629371,2,0.230551155664502,"+","GO:0061171","establishment of bipolar cell polarity"
"5796",1,4.0711743772242,0.60633044613423,0.245629370629371,2,0.230551155664502,"+","GO:0061159","establishment of bipolar cell polarity involved in cell morphogenesis"
"5797",1,4.0711743772242,0.60622585230188,0.245629370629371,2,0.230551155664502,"+","GO:0061145","lung smooth muscle development"
"5798",1,4.0711743772242,0.606121294548809,0.245629370629371,2,0.230551155664502,"+","GO:0021985","neurohypophysis development"
"5799",1,4.0711743772242,0.606016772856354,0.245629370629371,2,0.230551155664502,"+","GO:0045914","negative regulation of catecholamine metabolic process"
"5800",1,4.0711743772242,0.605912287205862,0.245629370629371,2,0.230551155664502,"+","GO:0061102","stomach neuroendocrine cell differentiation"
"5801",1,4.0711743772242,0.605807837578693,0.245629370629371,2,0.230551155664502,"+","GO:1903422","negative regulation of synaptic vesicle recycling"
"5802",1,4.0711743772242,0.605703423956221,0.245629370629371,2,0.230551155664502,"+","GO:0021935","cerebellar granule cell precursor tangential migration"
"5803",1,4.0711743772242,0.605599046319834,0.245629370629371,2,0.230551155664502,"+","GO:1903408","positive regulation of P-type sodium:potassium-exchanging transporter activity"
"5804",1,4.0711743772242,0.60549470465093,0.245629370629371,2,0.230551155664502,"+","GO:1903406","regulation of P-type sodium:potassium-exchanging transporter activity"
"5805",1,4.0711743772242,0.605390398930921,0.245629370629371,2,0.230551155664502,"+","GO:1903402","regulation of renal phosphate excretion"
"5806",1,4.0711743772242,0.605286129141233,0.245629370629371,2,0.230551155664502,"+","GO:0072660","maintenance of protein location in plasma membrane"
"5807",1,4.0711743772242,0.605181895263302,0.245629370629371,2,0.230551155664502,"+","GO:0060694","regulation of cholesterol transporter activity"
"5808",1,4.0711743772242,0.605077697278581,0.245629370629371,2,0.230551155664502,"+","GO:0003275","apoptotic process involved in outflow tract morphogenesis"
"5809",1,4.0711743772242,0.604973535168531,0.245629370629371,2,0.230551155664502,"+","GO:0072658","maintenance of protein location in membrane"
"5810",1,4.0711743772242,0.604869408914629,0.245629370629371,2,0.230551155664502,"+","GO:0060689","cell differentiation involved in salivary gland development"
"5811",1,4.0711743772242,0.604765318498365,0.245629370629371,2,0.230551155664502,"+","GO:1902998","positive regulation of neurofibrillary tangle assembly"
"5812",1,4.0711743772242,0.604661263901238,0.245629370629371,2,0.230551155664502,"+","GO:0046370","fructose biosynthetic process"
"5813",1,4.0711743772242,0.604557245104765,0.245629370629371,2,0.230551155664502,"+","GO:1902957","negative regulation of mitochondrial electron transport, NADH to ubiquinone"
"5814",1,4.0711743772242,0.604453262090471,0.245629370629371,2,0.230551155664502,"+","GO:0034346","positive regulation of type III interferon production"
"5815",1,4.0711743772242,0.604349314839896,0.245629370629371,2,0.230551155664502,"+","GO:0097048","dendritic cell apoptotic process"
"5816",1,4.0711743772242,0.604245403334594,0.245629370629371,2,0.230551155664502,"+","GO:0097037","heme export"
"5817",1,4.0711743772242,0.604141527556128,0.245629370629371,2,0.230551155664502,"+","GO:0014721","twitch skeletal muscle contraction"
"5818",1,4.0711743772242,0.604037687486077,0.245629370629371,2,0.230551155664502,"+","GO:0008050","female courtship behavior"
"5819",1,4.0711743772242,0.603933883106031,0.245629370629371,2,0.230551155664502,"+","GO:0045870","positive regulation of single stranded viral RNA replication via double stranded DNA intermediate"
"5820",1,4.0711743772242,0.603830114397594,0.245629370629371,2,0.230551155664502,"+","GO:0010312","detoxification of zinc ion"
"5821",1,4.0711743772242,0.60372638134238,0.245629370629371,2,0.230551155664502,"+","GO:0061047","positive regulation of branching involved in lung morphogenesis"
"5822",1,4.0711743772242,0.603622683922019,0.245629370629371,2,0.230551155664502,"+","GO:0021870","Cajal-Retzius cell differentiation"
"5823",1,4.0711743772242,0.603519022118152,0.245629370629371,2,0.230551155664502,"+","GO:0061027","umbilical cord development"
"5824",1,4.0711743772242,0.603415395912431,0.245629370629371,2,0.230551155664502,"+","GO:0061017","hepatoblast differentiation"
"5825",1,4.0711743772242,0.603311805286523,0.245629370629371,2,0.230551155664502,"+","GO:0019547","arginine catabolic process to ornithine"
"5826",1,4.0711743772242,0.603208250222107,0.245629370629371,2,0.230551155664502,"+","GO:1903336","negative regulation of vacuolar transport"
"5827",1,4.0711743772242,0.603104730700875,0.245629370629371,2,0.230551155664502,"+","GO:0019521","D-gluconate metabolic process"
"5828",1,4.0711743772242,0.603001246704529,0.245629370629371,2,0.230551155664502,"+","GO:0019520","aldonic acid metabolic process"
"5829",1,4.0711743772242,0.602897798214788,0.245629370629371,2,0.230551155664502,"+","GO:0003199","endocardial cushion to mesenchymal transition involved in heart valve formation"
"5830",1,4.0711743772242,0.602794385213379,0.245629370629371,2,0.230551155664502,"+","GO:0019519","pentitol metabolic process"
"5831",1,4.0711743772242,0.602691007682044,0.245629370629371,2,0.230551155664502,"+","GO:0072573","tolerance induction to lipopolysaccharide"
"5832",1,4.0711743772242,0.602587665602537,0.245629370629371,2,0.230551155664502,"+","GO:0007542","primary sex determination, germ-line"
"5833",1,4.0711743772242,0.602484358956626,0.245629370629371,2,0.230551155664502,"+","GO:0003189","aortic valve formation"
"5834",1,4.0711743772242,0.602381087726088,0.245629370629371,2,0.230551155664502,"+","GO:0060599","lateral sprouting involved in mammary gland duct morphogenesis"
"5835",1,4.0711743772242,0.602277851892716,0.245629370629371,2,0.230551155664502,"+","GO:0003133","endodermal-mesodermal cell signaling"
"5836",1,4.0711743772242,0.602174651438313,0.245629370629371,2,0.230551155664502,"+","GO:0060532","bronchus cartilage development"
"5837",1,4.0711743772242,0.602071486344697,0.245629370629371,2,0.230551155664502,"+","GO:0060516","primary prostatic bud elongation"
"5838",1,4.0711743772242,0.601968356593696,0.245629370629371,2,0.230551155664502,"+","GO:1902823","negative regulation of late endosome to lysosome transport"
"5839",1,4.0711743772242,0.601865262167151,0.245629370629371,2,0.230551155664502,"+","GO:0046208","spermine catabolic process"
"5840",1,4.0711743772242,0.601762203046917,0.245629370629371,2,0.230551155664502,"+","GO:0034230","enkephalin processing"
"5841",10,1.40385323352559,0.604092725181215,7.12325174825175,58,0.231483671703961,"+","GO:0008543","fibroblast growth factor receptor signaling pathway"
"5842",47,1.18114318351566,0.604390844578401,39.791958041958,324,0.231637559143674,"+","GO:0062012","regulation of small molecule metabolic process"
"5843",41,1.19654587430962,0.604411404266471,34.2652972027972,279,0.231685090541822,"+","GO:0043122","regulation of canonical NF-kappaB signal transduction"
"5844",8,1.55092357227589,0.607540262238552,5.15821678321678,42,0.232924312308738,"+","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"
"5845",8,1.55092357227589,0.607436320363062,5.15821678321678,42,0.232924312308738,"+","GO:0009268","response to pH"
"5846",112,1.10807176245227,0.608261813271332,101.076486013986,823,0.233280755781946,"+","GO:0034220","monoatomic ion transmembrane transport"
"5847",17,1.30584838514738,0.612306453721838,13.0183566433566,106,0.23487212720013,"+","GO:0001508","action potential"
"5848",17,1.30584838514738,0.61220175015588,13.0183566433566,106,0.23487212720013,"+","GO:0019882","antigen processing and presentation"
"5849",6,0.595781616179151,0.612944259675167,10.0708041958042,82,0.235197203623962,"-","GO:0032392","DNA geometric change"
"5850",6,0.595781616179151,0.612839482878641,10.0708041958042,82,0.235197203623962,"-","GO:0051310","metaphase chromosome alignment"
"5851",4,0.552023644369383,0.616464219645905,7.24606643356643,59,0.23662875740656,"-","GO:0010965","regulation of mitotic sister chromatid separation"
"5852",4,0.552023644369383,0.616358877161345,7.24606643356643,59,0.23662875740656,"-","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway"
"5853",21,1.26658758402531,0.616777945215166,16.5799825174825,135,0.236830106497695,"+","GO:0030833","regulation of actin filament polymerization"
"5854",8,1.51485558222296,0.621581709465174,5.28103146853147,43,0.238715431818482,"+","GO:0006949","syncytium formation"
"5855",8,1.51485558222296,0.621475546918724,5.28103146853147,43,0.238715431818482,"+","GO:0032881","regulation of polysaccharide metabolic process"
"5856",8,1.51485558222296,0.621369420629974,5.28103146853147,43,0.238715431818482,"+","GO:0045123","cellular extravasation"
"5857",8,1.51485558222296,0.621263330580353,5.28103146853147,43,0.238715431818482,"+","GO:0043268","positive regulation of potassium ion transport"
"5858",8,1.51485558222296,0.621157276751302,5.28103146853147,43,0.238715431818482,"+","GO:0003352","regulation of cilium movement"
"5859",17,1.29364419463199,0.621715826889918,13.1411713286713,107,0.238970873827201,"+","GO:0035303","regulation of dephosphorylation"
"5860",12,0.713198431046575,0.624942306391613,16.8256118881119,137,0.240252044574877,"-","GO:0045727","positive regulation of translation"
"5861",14,1.3570581257414,0.626143268440781,10.3164335664336,84,0.240754818364588,"+","GO:0001523","retinoid metabolic process"
"5862",5,1.56583629893238,0.627041095575282,3.19318181818182,26,0.241141173145857,"+","GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity"
"5863",5,1.56583629893238,0.626934146727324,3.19318181818182,26,0.241141173145857,"+","GO:0001835","blastocyst hatching"
"5864",5,1.56583629893238,0.626827234355781,3.19318181818182,26,0.241141173145857,"+","GO:0071684","organism emergence from protective structure"
"5865",5,1.56583629893238,0.626720358441995,3.19318181818182,26,0.241141173145857,"+","GO:0033260","nuclear DNA replication"
